name,specialties,city,experience,fee,photoUrl,rating,about,isAvailableForCallNow
Dr. Sharjeel Saulat,"Urologist",Karachi,24.0,2500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Sharjeel Saulat is a dedicated professional with a passion for patient care.,False
Dr. Irfan Ullah,"Urologist",No Address Available,5.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Irfan Ullah is a dedicated professional with a passion for patient care.,False
Dr. Rashid Abbas,"Urologist, Sexologist, Andrologist",Karachi,14.0,3000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Dr. Rashid Abbas is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Fakhir Yousuf,"Urologist",Karachi,16.0,1300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Asst. Prof. Dr. Fakhir Yousuf is a dedicated professional with a passion for patient care.,False
Dr. Shahid Hussain,"Urologist",Karachi,10.0,1200.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Shahid Hussain is a dedicated professional with a passion for patient care.,True
Dr. Suhail Dilawar,"Urologist",Karachi,10.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Suhail Dilawar is a dedicated professional with a passion for patient care.,False
Dr. Agha Ghulam Mustafa,"Urologist, Sexologist, Andrologist",Karachi,9.0,1200.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,92.0,Dr. Dr. Agha Ghulam Mustafa is a dedicated professional with a passion for patient care.,False
Prof. Dr. Muhammad Noman Rashid,"Gastroenterologist",Karachi,18.0,2500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Prof. Dr. Muhammad Noman Rashid is a dedicated professional with a passion for patient care.,False
Dr. Rajesh Bansari,"Gastroenterologist, General Physician, Internal Medicine Specialist, Pediatric Gastroenterologist, Hepatologist",Karachi,12.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Dr. Rajesh Bansari is a dedicated professional with a passion for patient care.,True
Dr. Abdullah Bin Khalid,"Gastroenterologist",Karachi,20.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Abdullah Bin Khalid is a dedicated professional with a passion for patient care.,True
Prof. Dr. Ghulam Ali Mundrawala,"Gastroenterologist, General Physician",Karachi,42.0,1400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Prof. Dr. Ghulam Ali Mundrawala is a dedicated professional with a passion for patient care.,True
Dr. Ali Haroon,"Gastroenterologist",Karachi,10.0,800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Dr. Ali Haroon is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Ali Khan,"Gastroenterologist",No Address Available,13.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Ali Khan is a dedicated professional with a passion for patient care.,True
Dr. Hanisha Khemani,"Gastroenterologist",Karachi,7.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Hanisha Khemani is a dedicated professional with a passion for patient care.,False
Dr. Syed Ahsan Ali,"Gastroenterologist",Karachi,6.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,95.0,Dr. Dr. Syed Ahsan Ali is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Asma Bandhani,"Gastroenterologist",Karachi,8.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Asst. Prof. Dr. Asma Bandhani is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Muhammad Tayyab Usmani,"Gastroenterologist",Karachi,12.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Asst. Prof. Dr. Muhammad Tayyab Usmani is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Tanweer Khalid,"Gastroenterologist",Karachi,12.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,93.0,Dr. Dr. Muhammad Tanweer Khalid is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Faisal Mohammed Aslam,"Internal Medicine Specialist, Gastroenterologist",Karachi,15.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Asst. Prof. Dr. Faisal Mohammed Aslam is a dedicated professional with a passion for patient care.,True
Dr. Zahid Hussain,"Pulmonologist / Lung Specialist",Karachi,37.0,1800.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Zahid Hussain is a dedicated professional with a passion for patient care.,True
Dr. Asif Osawala,"Pulmonologist / Lung Specialist",Karachi,20.0,2500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Dr. Asif Osawala is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Syed Tabish Rehman,"Pulmonologist / Lung Specialist",Karachi,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Asst. Prof. Dr. Syed Tabish Rehman is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Taufiq,"Pulmonologist / Lung Specialist",Karachi,20.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Muhammad Taufiq is a dedicated professional with a passion for patient care.,False
Assoc. Prof. Dr. Zafar Ahmed,"Pulmonologist / Lung Specialist",Karachi,35.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Assoc. Prof. Dr. Zafar Ahmed is a dedicated professional with a passion for patient care.,False
Dr. Aneel Kumar,"Pulmonologist / Lung Specialist",Karachi,12.0,2700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Aneel Kumar is a dedicated professional with a passion for patient care.,False
Dr. Maleeha Ayaz,"Pulmonologist / Lung Specialist",No Address Available,5.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Maleeha Ayaz is a dedicated professional with a passion for patient care.,False
Dr. Saifullah,"Pulmonologist / Lung Specialist",Karachi,8.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Saifullah is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Hasan,"Pulmonologist / Lung Specialist",Karachi,38.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Dr. Muhammad Hasan is a dedicated professional with a passion for patient care.,False
Dr. Syeda Saba Bukhari,"Pulmonologist / Lung Specialist",No Address Available,2.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Syeda Saba Bukhari is a dedicated professional with a passion for patient care.,True
Dr. Gul Afshan Razi,"Pulmonologist / Lung Specialist",Karachi,15.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Gul Afshan Razi is a dedicated professional with a passion for patient care.,False
Dr. Shahid Butt,"Pulmonologist / Lung Specialist",Karachi,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Shahid Butt is a dedicated professional with a passion for patient care.,True
Dr. Ambreen Farhan,"Orthopedic Surgeon",Karachi,20.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Dr. Ambreen Farhan is a dedicated professional with a passion for patient care.,True
Dr. Shohab Hyder Shaikh,"Orthopedic Surgeon",Nawabshah,15.0,5000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,95.0,Dr. Dr. Shohab Hyder Shaikh is a dedicated professional with a passion for patient care.,False
Prof. Dr. Ali Ahmad,"Orthopedic Surgeon",Karachi,27.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Prof. Dr. Ali Ahmad is a dedicated professional with a passion for patient care.,False
Dr. Suresh Kumar,"Orthopedic Surgeon",Karachi,14.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Suresh Kumar is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Faheem Ahmed,"Orthopedic Surgeon",Karachi,14.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Asst. Prof. Dr. Faheem Ahmed is a dedicated professional with a passion for patient care.,True
Dr. Yasir Mustafa Khan,"Orthopedic Surgeon",Karachi,27.0,3000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,93.0,Dr. Dr. Yasir Mustafa Khan is a dedicated professional with a passion for patient care.,False
Dr. Zohaib Nawaz,"Orthopedic Surgeon",Karachi,13.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Zohaib Nawaz is a dedicated professional with a passion for patient care.,True
Asst. Prof. Dr. Pervez Ali,"Orthopedic Surgeon, Pediatric Orthopedic Surgeon",Karachi,13.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Asst. Prof. Dr. Pervez Ali is a dedicated professional with a passion for patient care.,True
Dr. Kashif Mahmood Khan,"Orthopedic Surgeon",Karachi,16.5,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Kashif Mahmood Khan is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Latif,"Orthopedic Surgeon",Karachi,15.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Latif is a dedicated professional with a passion for patient care.,False
Prof. Dr. Hassan Dost Afridi,"Orthopedic Surgeon",Karachi,27.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Prof. Dr. Hassan Dost Afridi is a dedicated professional with a passion for patient care.,False
Assoc. Prof. Dr. Syed Danish Ali,"Orthopedic Surgeon",Karachi,14.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Assoc. Prof. Dr. Syed Danish Ali is a dedicated professional with a passion for patient care.,False
Dr. Maryam Rafique,"Pediatrician",No Address Available,14.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Maryam Rafique is a dedicated professional with a passion for patient care.,False
Dr. Mushtaq Ahmed,"Pediatrician",Karachi,29.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Mushtaq Ahmed is a dedicated professional with a passion for patient care.,True
Dr. Summera Mehdi,"Pediatrician",Karachi,13.0,1400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Dr. Summera Mehdi is a dedicated professional with a passion for patient care.,False
Dr. Mahwish Nadir,"Pediatrician",No Address Available,5.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Mahwish Nadir is a dedicated professional with a passion for patient care.,True
Dr. Omperkash Khemani,"Pediatrician",Karachi,13.0,700.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,93.0,Dr. Dr. Omperkash Khemani is a dedicated professional with a passion for patient care.,True
Dr. Saad Ullah,"Pediatrician",Karachi,7.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Saad Ullah is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Moin Ashraf,"Pediatrician",Karachi,6.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Muhammad Moin Ashraf is a dedicated professional with a passion for patient care.,False
Dr. Irsa Islam,"Pediatrician",Karachi,7.0,300.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Irsa Islam is a dedicated professional with a passion for patient care.,False
Dr. Mian Muhammad Abubakar Siddique,"Pediatrician",Karachi,20.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Mian Muhammad Abubakar Siddique is a dedicated professional with a passion for patient care.,True
Dr. Sadaf Asim,"Pediatrician, Pediatric Nephrologist",No Address Available,16.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Sadaf Asim is a dedicated professional with a passion for patient care.,False
Dr. Haji Saleem,"Pediatrician",Karachi,7.0,900.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Haji Saleem is a dedicated professional with a passion for patient care.,False
Dr. Syed Ashraf Imam,"Pediatrician",Karachi,8.0,400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,93.0,Dr. Dr. Syed Ashraf Imam is a dedicated professional with a passion for patient care.,False
Dr. Saba Siddiqui,"General Physician",Karachi,22.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Dr. Saba Siddiqui is a dedicated professional with a passion for patient care.,False
Prof. Dr. Akhtar Memon,"General Physician",Karachi,32.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,95.0,Dr. Prof. Dr. Akhtar Memon is a dedicated professional with a passion for patient care.,False
Dr. Rajesh Bansari,"Gastroenterologist, General Physician, Internal Medicine Specialist, Pediatric Gastroenterologist, Hepatologist",Karachi,12.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Dr. Rajesh Bansari is a dedicated professional with a passion for patient care.,False
Prof. Dr. Ghulam Ali Mundrawala,"Gastroenterologist, General Physician",Karachi,42.0,1400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Prof. Dr. Ghulam Ali Mundrawala is a dedicated professional with a passion for patient care.,True
Prof. Dr. Ajeet Kumar,"General Physician",Karachi,22.0,4000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Prof. Dr. Ajeet Kumar is a dedicated professional with a passion for patient care.,False
Dr. Ameet Kumar,"General Physician",Karachi,6.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Ameet Kumar is a dedicated professional with a passion for patient care.,False
Dr. Aijaz Ahmed,"General Physician",Karachi,10.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Dr. Aijaz Ahmed is a dedicated professional with a passion for patient care.,True
Dr. Shumyla Khan,"General Physician",Karachi,3.0,400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,92.0,Dr. Dr. Shumyla Khan is a dedicated professional with a passion for patient care.,False
Dr. Fatima Siddiqui,"General Physician",No Address Available,3.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,89.0,Dr. Dr. Fatima Siddiqui is a dedicated professional with a passion for patient care.,False
Dr. Faizan Khalid,"Regenerative Medicine Specialist, General Physician",Karachi,9.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Faizan Khalid is a dedicated professional with a passion for patient care.,True
Dr. Areeba Rehman,"General Physician",Abbottabad,2.0,600.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,95.0,Dr. Dr. Areeba Rehman is a dedicated professional with a passion for patient care.,True
Dr. Uzma Ambreen,"General Physician",No Address Available,11.0,200.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,72.0,Dr. Dr. Uzma Ambreen is a dedicated professional with a passion for patient care.,False
Asst. Prof. Dr. Muhammad Tassaduq Khan,"Nephrologist",Karachi,16.0,2500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Asst. Prof. Dr. Muhammad Tassaduq Khan is a dedicated professional with a passion for patient care.,True
Prof. Dr. Iffat Hameed Yazdani,"Nephrologist",Karachi,36.0,3000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Prof. Dr. Iffat Hameed Yazdani is a dedicated professional with a passion for patient care.,False
Dr. Anita Haroon,"Nephrologist, Internal Medicine Specialist",Karachi,11.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,99.0,Dr. Dr. Anita Haroon is a dedicated professional with a passion for patient care.,True
Dr. Muhammad Usman Noor,"Nephrologist",Karachi,9.0,1200.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,50.0,Dr. Dr. Muhammad Usman Noor is a dedicated professional with a passion for patient care.,False
Dr. Mahjabeen Yaseen,"Nephrologist",Karachi,12.0,500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,83.0,Dr. Dr. Mahjabeen Yaseen is a dedicated professional with a passion for patient care.,True
Dr. Mehdi Hussain,"Nephrologist",No Address Available,12.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,97.0,Dr. Dr. Mehdi Hussain is a dedicated professional with a passion for patient care.,True
Dr. Ruqaya Qureshi,"Nephrologist",Karachi,14.0,2400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Ruqaya Qureshi is a dedicated professional with a passion for patient care.,False
Dr. Najia Hameed,"Nephrologist",Karachi,10.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Najia Hameed is a dedicated professional with a passion for patient care.,False
Dr. Wajeeha Elahi,"Nephrologist",Karachi,3.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Wajeeha Elahi is a dedicated professional with a passion for patient care.,False
Dr. Rizwan Munir,"Nephrologist",No Address Available,18.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Rizwan Munir is a dedicated professional with a passion for patient care.,True
Dr. Farya Moon,"Nephrologist",No Address Available,9.0,1000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Farya Moon is a dedicated professional with a passion for patient care.,True
Dr. Ashfaq Qureshi,"Internal Medicine Specialist, General Physician, Nephrologist",No Address Available,25.0,1500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,100.0,Dr. Dr. Ashfaq Qureshi is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Shoaib Mithani,"Urologist, Sexologist, Andrologist",Karachi,20.0,1400.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Dr. Muhammad Shoaib Mithani is a dedicated professional with a passion for patient care.,False
Dr. Aslam Naveed,"Sexologist, Sexologist",Karachi,31.0,2500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,94.0,Dr. Dr. Aslam Naveed is a dedicated professional with a passion for patient care.,True
Prof. Dr. Shahzad Ali,"Urologist, Sexologist, Andrologist",Karachi,30.0,3500.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Prof. Dr. Shahzad Ali is a dedicated professional with a passion for patient care.,True
Dr. Rashid Abbas,"Urologist, Sexologist, Andrologist",Karachi,14.0,3000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,96.0,Dr. Dr. Rashid Abbas is a dedicated professional with a passion for patient care.,True
Dr. Agha Ghulam Mustafa,"Urologist, Sexologist, Andrologist",Karachi,9.0,1200.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,92.0,Dr. Dr. Agha Ghulam Mustafa is a dedicated professional with a passion for patient care.,True
Prof. Dr. Javaid Aqeel Rajput,"Urologist, Sexologist, Andrologist",Karachi,15.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,98.0,Dr. Prof. Dr. Javaid Aqeel Rajput is a dedicated professional with a passion for patient care.,False
Dr. Muhammad Mansoor,"Urologist, General Surgeon, Sexologist, Andrologist",Karachi,36.0,2000.0,https://i.pinimg.com/736x/06/b1/85/06b185e5b2322f1ab0557db59b554cd5.jpg,95.0,Dr. Dr. Muhammad Mansoor is a dedicated professional with a passion for patient care.,True
